"   ","ASSETID","SHOPID","ACCID","EQUIPMENTNO","ASSETSNAME","ASSETSTYPEID","CHANGETYPEID","UNITNAME","INITQTY","CURRQTY","PRICE","RAWVALUE","SPECS","ADDRESS","USESTATUS","CHARGEMAN","INDATE","OPID","OPDATE","INITFLAG","DEPID","MEMO","RENT_NUM","CHANGEAMOUNT","IMAGES","ASSETID","ASSETCODE","ASSETNAME","PARENTID","UNITNAME","ISUSED","MEMO","ISDETAIL"
"1284","25303","10870","1","","计生桌椅","11","8","套","15.000000","15.000000","120.000000","1800.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","1800","","11","010202","办公家具","3","套","T","办公家具",""
"1285","25307","10870","1","","图书","12","8","册","2300.000000","2300.000000","10.000000","23000.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","23000","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1286","25311","10870","1","","水利工程","13","2","个","4.000000","4.000000","55000.000000","220000.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","220000","","13","010302","农田水利设施","4","套","T","农田水利设施",""
"1287","25310","10870","1","","乡村道路","18","2","公里","6.500000","6.500000","253846.000000","1650000.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","1650000","","18","010503","其它","6","个","T","其它",""
"1288","26594","10871","1","","村戏院","7","2","所","1.000000","1.000000","300000.000000","300000.000000","","仁村市场街路南","1","","2012-10-11","306","2012-12-04","F","","","","300000","","7","010101","村委房屋","2","平米","T","村委房屋",""
"1289","26593","10871","1","","村汽车站","7","2","间","14.000000","14.000000","43571.420000","610000.000000","","仁村市场街北15米路西","1","","2012-10-11","306","2012-12-04","F","","","","610000","","7","010101","村委房屋","2","平米","T","村委房屋",""
"1290","26596","10871","1","","文化大院","7","2","间","27.000000","27.000000","23703.700000","640000.000000","","仁村西坡","1","","2012-10-11","306","2012-12-04","F","","","","640000","","7","010101","村委房屋","2","平米","T","村委房屋",""
"1291","26597","10871","1","","面粉厂","7","2","所","1.000000","1.000000","50000.000000","50000.000000","","仁村市场街往南100米路东","1","","2012-10-11","306","2012-12-04","F","","","","50000","","7","010101","村委房屋","2","平米","T","村委房屋",""
"1292","26595","10871","1","","教学楼","8","2","间","45.000000","45.000000","66666.660000","3000000.000000","","仁村邮电局对面路北","1","","2012-10-11","306","2012-12-04","F","","","","3000000","","8","010102","学校房屋","2","平米","T","学校房屋",""
"1293","38126","10871","1","","2匹空调","10","1","台","3.000000","3.000000","5200.000000","15600.000000","","仁村村委","1","","2019-03-18","306","2019-03-18","F","","","","15600","","10","010201","办公设备","3","套","T","办公设备",""
"1294","38125","10871","1","","1.5匹空调","10","1","台","1.000000","1.000000","2200.000000","2200.000000","","仁村村委","1","","2019-03-18","306","2019-03-18","F","","","","2200","","10","010201","办公设备","3","套","T","办公设备",""
"1295","38127","10871","1","","3匹空调","10","1","台","2.000000","2.000000","6500.000000","13000.000000","","仁村村委","1","","2019-03-18","306","2019-03-18","F","","","","13000","","10","010201","办公设备","3","套","T","办公设备",""
"1296","26598","10871","1","","桌椅","11","1","个","60.000000","60.000000","50.000000","3000.000000","","仁村村委室内","1","","2012-10-11","306","2012-12-04","F","","","","3000","","11","010202","办公家具","3","套","T","办公家具",""
"1297","38075","10871","1","","办公铁皮柜","11","1","","2.000000","2.000000","480.000000","960.000000","","仁村村委","1","","2019-01-29","306","2019-01-29","F","","","","960","","11","010202","办公家具","3","套","T","办公家具",""
"1298","38076","10871","1","","办公沙发","11","1","","3.000000","3.000000","2500.000000","7500.000000","","仁村村委","1","","2019-01-29","306","2019-01-29","F","","","","7500","","11","010202","办公家具","3","套","T","办公家具",""
"1299","38128","10871","1","","办公台面","11","1","米","5.720000","5.720000","550.000000","3146.000000","","仁村村委","1","","2019-03-18","306","2019-03-18","F","","","","3146","","11","010202","办公家具","3","套","T","办公家具",""
"1300","38158","10871","1","","窗帘","16","1","","16.000000","16.000000","260.000000","4160.000000","","仁村村","1","","2019-03-29","306","2019-03-29","F","","","","4160","","16","010501","一般设备","6","个","T","一般设备",""
"1301","38157","10871","1","","建升旗台","541","2","","1.000000","1.000000","9500.000000","9500.000000","","仁村村","1","","2019-03-29","306","2019-03-29","F","","","","9500","","541","010304","新农村","4","千米","T","",""
"1302","25313","10876","1","","村委房屋","7","2","间","34.000000","34.000000","882.000000","30000.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","30000","","7","010101","村委房屋","2","平米","T","村委房屋",""
"1303","25312","10876","1","","教学楼","8","2","间","24.000000","24.000000","16666.000000","400000.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","400000","","8","010102","学校房屋","2","平米","T","学校房屋",""
"1304","25316","10876","1","","远程教育设备","10","8","套","1.000000","1.000000","6500.000000","6500.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","6500","","10","010201","办公设备","3","套","T","办公设备",""
"1305","25327","10876","1","","书柜","11","8","个","6.000000","6.000000","200.000000","1200.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","1200","","11","010202","办公家具","3","套","T","办公家具",""
"1306","25314","10876","1","","计生桌椅","11","8","套","15.000000","15.000000","150.000000","2250.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","2250","","11","010202","办公家具","3","套","T","办公家具",""
"1307","25328","10876","1","","阅览桌椅","11","8","套","1.000000","1.000000","800.000000","800.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","800","","11","010202","办公家具","3","套","T","办公家具",""
"1308","25315","10876","1","","办公桌椅","11","8","套","6.000000","6.000000","416.000000","2500.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","2500","","11","010202","办公家具","3","套","T","办公家具",""
"1309","25322","10876","1","","图书","12","8","册","1500.000000","1500.000000","16.000000","25000.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","25000","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1310","25330","10876","1","","体育娱乐设施","12","8","套","1.000000","1.000000","3500.000000","3500.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","3500","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1311","25333","10876","1","","机井","13","2","眼","1.000000","1.000000","130000.000000","130000.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","130000","","13","010302","农田水利设施","4","套","T","农田水利设施",""
"1312","25332","10876","1","","乡村道路","18","2","公里","4.500000","4.500000","53333.000000","240000.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","240000","","18","010503","其它","6","个","T","其它",""
"1313","25338","10884","1","","村委平房","7","2","间","18.000000","18.000000","20000.000000","360000.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","360000","","7","010101","村委房屋","2","平米","T","村委房屋",""
"1314","25343","10884","1","","电视机","10","1","台","1.000000","1.000000","2500.000000","2500.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","2500","","10","010201","办公设备","3","套","T","办公设备",""
"1315","25345","10884","1","","电脑","10","8","台","2.000000","2.000000","3000.000000","6000.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","6000","","10","010201","办公设备","3","套","T","办公设备",""
"1316","25348","10884","1","","书柜","11","8","个","5.000000","5.000000","400.000000","2000.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","2000","","11","010202","办公家具","3","套","T","办公家具",""
"1317","25341","10884","1","","桌椅","11","8","套","2.000000","2.000000","1400.000000","2800.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","2800","","11","010202","办公家具","3","套","T","办公家具",""
"1318","25347","10884","1","","图书","12","8","册","1500.000000","1500.000000","10.000000","15000.000000","","","1","","2012-10-11","309","2013-04-09","F","","","","15000","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
"1319","25349","10884","1","","乡村道路","18","2","公里","1.700000","1.700000","123529.000000","210000.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","210000","","18","010503","其它","6","个","T","其它",""
"1320","25351","10886","1","","村委房屋","7","2","间","15.000000","15.000000","20000.000000","300000.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","300000","","7","010101","村委房屋","2","平米","T","村委房屋",""
"1321","25352","10886","1","","远程教育设备","10","8","套","1.000000","1.000000","4500.000000","4500.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","4500","","10","010201","办公设备","3","套","T","办公设备",""
"1322","25361","10886","1","","小立柜","11","8","个","1.000000","1.000000","100.000000","100.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","100","","11","010202","办公家具","3","套","T","办公家具",""
"1323","25359","10886","1","","学校椅子","11","8","把","30.000000","30.000000","15.000000","450.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","450","","11","010202","办公家具","3","套","T","办公家具",""
"1324","25360","10886","1","","茶几","11","8","个","1.000000","1.000000","100.000000","100.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","100","","11","010202","办公家具","3","套","T","办公家具",""
"1325","25353","10886","1","","书柜","11","8","个","5.000000","5.000000","300.000000","1500.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","1500","","11","010202","办公家具","3","套","T","办公家具",""
"1326","25356","10886","1","","床","11","8","张","3.000000","3.000000","100.000000","300.000000","","","1","","2012-10-11","309","2012-10-31","F","","","","300","","11","010202","办公家具","3","套","T","办公家具",""
"1327","25355","10886","1","","沙发","11","8","套","2.000000","2.000000","1500.000000","3000.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","3000","","11","010202","办公家具","3","套","T","办公家具",""
"1328","25357","10886","1","","档案柜","11","8","个","3.000000","3.000000","150.000000","450.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","450","","11","010202","办公家具","3","套","T","办公家具",""
"1329","25354","10886","1","","办公桌","11","8","张","3.000000","3.000000","150.000000","450.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","450","","11","010202","办公家具","3","套","T","办公家具",""
"1330","25362","10886","1","","阅览桌椅","11","8","套","1.000000","1.000000","450.000000","450.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","450","","11","010202","办公家具","3","套","T","办公家具",""
"1331","25358","10886","1","","学校桌子","11","8","张","25.000000","25.000000","80.000000","2000.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","2000","","11","010202","办公家具","3","套","T","办公家具",""
"1332","25364","10886","1","","图书","12","8","册","1000.000000","1000.000000","10.000000","10000.000000","","","1","","2012-10-11","309","2012-10-11","F","","","","10000","","12","010301","文化体育娱乐设施","4","套","T","文化体育娱乐设施",""
